"rt","stimulus","key_press","test_part","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","experiment_name","totalTime","button_pressed","responses","order"
"39764","Welcome to the experiment. Press any key to begin.","32","instructions","html-keyboard-response","0","39767","0.0-0.0","587973296e2f8d00015c6346","180","mooneymood","323570","","",""
"6953","<div style='word-wrap: break-word; width: 900px'><h3>Please consider this information carefully before deciding whether to participate in this research</h3><ul style='text-align: left; font-size: .8em;'><li><b>Time required</b>: Participation will take between 15 and 45 minutes to complete.</li><li><b>Risks</b>:  There are no anticipated risks associated with participating in this study. The effects of participating should be comparable to those you would experience from viewing a computer monitor for 30 minutes and using a mouse or keyboard.</li><li><b>Benefits</b>:  This study provides no benefits to you individually except for the monetary reward. The study provides important information about the nature of perception and learning.</li><li><b>Confidentiality</b>:  Your participation in this study will remain confidential. No personally identifiable information will be associated with your data. Your de-identified data may be shared with other researchers and used in future projects.</li><li><b>Participation and withdrawal</b>:  Your participation in this study is completely voluntary and you may refuse to participate or you may choose to withdraw at any time without penalty.</li><li><b>How to contact the researchers</b>: If you have questions or concerns about your participation or payment, or want to request a summary of research findings, please contact Sander Van de Cruys (KU Leuven), at sander.vandecruys@kuleuven.be.</li></ul><p>The nature and purpose of this research have been sufficiently explained and I agree to participate in this study.  I understand that I am free to withdraw at any time without incurring any penalty.</p><p>Please consent by clicking the button below to continue. Otherwise, please exit the study at this time.</p></div>","","instructions","html-button-response","1","46724","0.0-1.0","587973296e2f8d00015c6346","180","mooneymood","323570","0","",""
"8523","<div style='word-wrap: break-word; width: 900px'><h3>Instructions: read carefully!</h3><p>This is a memory experiment that consists of 3 short parts. In the first part you'll have to fill in a brief emotion-questionnaire. In the second part you'll see a series of black and white images, that you'll have to try to remember in the last part.</p><p>Please complete each task immediately after the other. The experiment will only take about 10 minutes in total.</p><p>Press enter to start the first part of the experiment.</p></div>","","instructions","html-button-response","2","55251","0.0-2.0","587973296e2f8d00015c6346","180","mooneymood","323570","0","",""
"51945","","","panas_questionnaire","survey-likert","3","107208","0.0-3.0","587973296e2f8d00015c6346","180","mooneymood","323570","","{""Q0"":1,""Q1"":2,""Q2"":3,""Q3"":1,""Q4"":2,""Q5"":2,""Q6"":1,""Q7"":2,""Q8"":2,""Q9"":2,""Q10"":2,""Q11"":3,""Q12"":2,""Q13"":3,""Q14"":2,""Q15"":2,""Q16"":3,""Q17"":2,""Q18"":2,""Q19"":1}","Afraid,Ashamed,Strong,Attentive,Interested,Nervous,Hostile,Proud,Excited,Irritable,Upset,Distressed,Jittery,Scared,Active,Enthusiastic,Determined,Inspired,Alert,Guilty"
"6147","<div style='word-wrap: break-word; width: 900px'><h3>Start part 2</h3><p>You will see a serious of black and white images. Please pay close attention to the objects in the images because you'll need to remember them afterwards. You do not need to respond to the images, just passively look at them.</p><p>Press any key to start the second part of the experiment.</p></div>","32","instructions","html-keyboard-response","4","113355","0.0-4.0","587973296e2f8d00015c6346","180","mooneymood","323570","","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","5","113575","0.0-5.0-0.0","587973296e2f8d00015c6346","180","mooneymood","323570","","",""
"","","","reveal","animate-transparency","6","117594","0.0-5.0-1.0","587973296e2f8d00015c6346","180","mooneymood","323570","","[]",""
"null","img/tt/0439tt.jpg","null","mooney","image-keyboard-response","7","118115","0.0-5.0-2.0","587973296e2f8d00015c6346","180","mooneymood","323570","","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","8","118325","0.0-5.0-0.1","587973296e2f8d00015c6346","180","mooneymood","323570","","",""
"","","","reveal","animate-transparency","9","122334","0.0-5.0-1.1","587973296e2f8d00015c6346","180","mooneymood","323570","","[]",""
"null","img/tt/0672tt.jpg","null","mooney","image-keyboard-response","10","122844","0.0-5.0-2.1","587973296e2f8d00015c6346","180","mooneymood","323570","","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","11","123065","0.0-5.0-0.2","587973296e2f8d00015c6346","180","mooneymood","323570","","",""
"","","","reveal","animate-transparency","12","127087","0.0-5.0-1.2","587973296e2f8d00015c6346","180","mooneymood","323570","","[]",""
"null","img/tt/0114tt.jpg","null","mooney","image-keyboard-response","13","127606","0.0-5.0-2.2","587973296e2f8d00015c6346","180","mooneymood","323570","","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","14","127825","0.0-5.0-0.3","587973296e2f8d00015c6346","180","mooneymood","323570","","",""
"","","","reveal","animate-transparency","15","131834","0.0-5.0-1.3","587973296e2f8d00015c6346","180","mooneymood","323570","","[]",""
"null","img/tt/0230tt.jpg","null","mooney","image-keyboard-response","16","132355","0.0-5.0-2.3","587973296e2f8d00015c6346","180","mooneymood","323570","","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","17","132565","0.0-5.0-0.4","587973296e2f8d00015c6346","180","mooneymood","323570","","",""
"","","","reveal","animate-transparency","18","136567","0.0-5.0-1.4","587973296e2f8d00015c6346","180","mooneymood","323570","","[]",""
"null","img/tt/0136tt.jpg","null","mooney","image-keyboard-response","19","137085","0.0-5.0-2.4","587973296e2f8d00015c6346","180","mooneymood","323570","","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","20","137295","0.0-5.0-0.5","587973296e2f8d00015c6346","180","mooneymood","323570","","",""
"","","","reveal","animate-transparency","21","141314","0.0-5.0-1.5","587973296e2f8d00015c6346","180","mooneymood","323570","","[]",""
"null","img/tt/0383tt.jpg","null","mooney","image-keyboard-response","22","141834","0.0-5.0-2.5","587973296e2f8d00015c6346","180","mooneymood","323570","","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","23","142044","0.0-5.0-0.6","587973296e2f8d00015c6346","180","mooneymood","323570","","",""
"","","","reveal","animate-transparency","24","146053","0.0-5.0-1.6","587973296e2f8d00015c6346","180","mooneymood","323570","","[]",""
"null","img/tt/0807tt.jpg","null","mooney","image-keyboard-response","25","146564","0.0-5.0-2.6","587973296e2f8d00015c6346","180","mooneymood","323570","","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","26","146784","0.0-5.0-0.7","587973296e2f8d00015c6346","180","mooneymood","323570","","",""
"","","","reveal","animate-transparency","27","150805","0.0-5.0-1.7","587973296e2f8d00015c6346","180","mooneymood","323570","","[]",""
"null","img/tt/0258tt.jpg","null","mooney","image-keyboard-response","28","151314","0.0-5.0-2.7","587973296e2f8d00015c6346","180","mooneymood","323570","","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","29","151534","0.0-5.0-0.8","587973296e2f8d00015c6346","180","mooneymood","323570","","",""
"","","","reveal","animate-transparency","30","155545","0.0-5.0-1.8","587973296e2f8d00015c6346","180","mooneymood","323570","","[]",""
"null","img/tt/0294tt.jpg","null","mooney","image-keyboard-response","31","156055","0.0-5.0-2.8","587973296e2f8d00015c6346","180","mooneymood","323570","","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","32","156265","0.0-5.0-0.9","587973296e2f8d00015c6346","180","mooneymood","323570","","",""
"","","","reveal","animate-transparency","33","160274","0.0-5.0-1.9","587973296e2f8d00015c6346","180","mooneymood","323570","","[]",""
"null","img/tt/0287tt.jpg","null","mooney","image-keyboard-response","34","160784","0.0-5.0-2.9","587973296e2f8d00015c6346","180","mooneymood","323570","","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","35","161005","0.0-5.0-0.10","587973296e2f8d00015c6346","180","mooneymood","323570","","",""
"","","","reveal","animate-transparency","36","165025","0.0-5.0-1.10","587973296e2f8d00015c6346","180","mooneymood","323570","","[]",""
"null","img/tt/0513tt.jpg","null","mooney","image-keyboard-response","37","165544","0.0-5.0-2.10","587973296e2f8d00015c6346","180","mooneymood","323570","","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","38","165764","0.0-5.0-0.11","587973296e2f8d00015c6346","180","mooneymood","323570","","",""
"","","","reveal","animate-transparency","39","169785","0.0-5.0-1.11","587973296e2f8d00015c6346","180","mooneymood","323570","","[]",""
"null","img/tt/0525tt.jpg","null","mooney","image-keyboard-response","40","170294","0.0-5.0-2.11","587973296e2f8d00015c6346","180","mooneymood","323570","","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","41","170495","0.0-5.0-0.12","587973296e2f8d00015c6346","180","mooneymood","323570","","",""
"","","","reveal","animate-transparency","42","174504","0.0-5.0-1.12","587973296e2f8d00015c6346","180","mooneymood","323570","","[]",""
"null","img/tt/0554tt.jpg","null","mooney","image-keyboard-response","43","175027","0.0-5.0-2.12","587973296e2f8d00015c6346","180","mooneymood","323570","","",""
