"rt","stimulus","key_press","test_part","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","experiment_name","totalTime","button_pressed","responses","order"
"29600","Welcome to the experiment. Press any key to begin.","32","instructions","html-keyboard-response","0","29620","0.0-0.0","5b12dbf1bd9c31000156cbc1","180","mooneymood","327669","","",""
"34815","<div style='word-wrap: break-word; width: 900px'><h3>Please consider this information carefully before deciding whether to participate in this research</h3><ul style='text-align: left; font-size: .8em;'><li><b>Time required</b>: Participation will take between 15 and 45 minutes to complete.</li><li><b>Risks</b>:  There are no anticipated risks associated with participating in this study. The effects of participating should be comparable to those you would experience from viewing a computer monitor for 30 minutes and using a mouse or keyboard.</li><li><b>Benefits</b>:  This study provides no benefits to you individually except for the monetary reward. The study provides important information about the nature of perception and learning.</li><li><b>Confidentiality</b>:  Your participation in this study will remain confidential. No personally identifiable information will be associated with your data. Your de-identified data may be shared with other researchers and used in future projects.</li><li><b>Participation and withdrawal</b>:  Your participation in this study is completely voluntary and you may refuse to participate or you may choose to withdraw at any time without penalty.</li><li><b>How to contact the researchers</b>: If you have questions or concerns about your participation or payment, or want to request a summary of research findings, please contact Sander Van de Cruys (KU Leuven), at sander.vandecruys@kuleuven.be.</li></ul><p>The nature and purpose of this research have been sufficiently explained and I agree to participate in this study.  I understand that I am free to withdraw at any time without incurring any penalty.</p><p>Please consent by clicking the button below to continue. Otherwise, please exit the study at this time.</p></div>","","instructions","html-button-response","1","64441","0.0-1.0","5b12dbf1bd9c31000156cbc1","180","mooneymood","327669","0","",""
"1243","<div style='word-wrap: break-word; width: 900px'><h3>Instructions: read carefully!</h3><p>This is a memory experiment that consists of 3 short parts. In the first part you'll have to fill in a brief emotion-questionnaire. In the second part you'll see a series of black and white images, that you'll have to try to remember in the last part.</p><p>Please complete each task immediately after the other. The experiment will only take about 10 minutes in total.</p><p>Press enter to start the first part of the experiment.</p></div>","","instructions","html-button-response","2","65687","0.0-2.0","5b12dbf1bd9c31000156cbc1","180","mooneymood","327669","0","",""
"60185","","","panas_questionnaire","survey-likert","3","125889","0.0-3.0","5b12dbf1bd9c31000156cbc1","180","mooneymood","327669","","{""Q0"":2,""Q1"":0,""Q2"":1,""Q3"":1,""Q4"":2,""Q5"":1,""Q6"":1,""Q7"":0,""Q8"":3,""Q9"":3,""Q10"":4,""Q11"":1,""Q12"":3,""Q13"":3,""Q14"":1,""Q15"":3,""Q16"":3,""Q17"":1,""Q18"":1,""Q19"":4}","Excited,Distressed,Afraid,Alert,Nervous,Jittery,Hostile,Scared,Inspired,Active,Determined,Upset,Proud,Attentive,Irritable,Strong,Enthusiastic,Ashamed,Guilty,Interested"
"4221","<div style='word-wrap: break-word; width: 900px'><h3>Start part 2</h3><p>You will see a serious of black and white images. Please pay close attention to the objects in the images because you'll need to remember them afterwards. You do not need to respond to the images, just passively look at them.</p><p>Press any key to start the second part of the experiment.</p></div>","255","instructions","html-keyboard-response","4","130111","0.0-4.0","5b12dbf1bd9c31000156cbc1","180","mooneymood","327669","","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","5","130314","0.0-5.0-0.0","5b12dbf1bd9c31000156cbc1","180","mooneymood","327669","","",""
"","","","reveal","animate-transparency","6","134321","0.0-5.0-1.0","5b12dbf1bd9c31000156cbc1","180","mooneymood","327669","","[]",""
"null","img/tt/0450tt.jpg","null","mooney","image-keyboard-response","7","134828","0.0-5.0-2.0","5b12dbf1bd9c31000156cbc1","180","mooneymood","327669","","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","8","135029","0.0-5.0-0.1","5b12dbf1bd9c31000156cbc1","180","mooneymood","327669","","",""
"","","","reveal","animate-transparency","9","139034","0.0-5.0-1.1","5b12dbf1bd9c31000156cbc1","180","mooneymood","327669","","[]",""
"null","img/tt/0657tt.jpg","null","mooney","image-keyboard-response","10","139536","0.0-5.0-2.1","5b12dbf1bd9c31000156cbc1","180","mooneymood","327669","","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","11","139738","0.0-5.0-0.2","5b12dbf1bd9c31000156cbc1","180","mooneymood","327669","","",""
"","","","reveal","animate-transparency","12","143740","0.0-5.0-1.2","5b12dbf1bd9c31000156cbc1","180","mooneymood","327669","","[]",""
"null","img/tt/0204tt.jpg","null","mooney","image-keyboard-response","13","144242","0.0-5.0-2.2","5b12dbf1bd9c31000156cbc1","180","mooneymood","327669","","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","14","144445","0.0-5.0-0.3","5b12dbf1bd9c31000156cbc1","180","mooneymood","327669","","",""
"","","","reveal","animate-transparency","15","148447","0.0-5.0-1.3","5b12dbf1bd9c31000156cbc1","180","mooneymood","327669","","[]",""
"null","img/tt/0532tt.jpg","null","mooney","image-keyboard-response","16","148952","0.0-5.0-2.3","5b12dbf1bd9c31000156cbc1","180","mooneymood","327669","","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","17","149153","0.0-5.0-0.4","5b12dbf1bd9c31000156cbc1","180","mooneymood","327669","","",""
"","","","reveal","animate-transparency","18","153155","0.0-5.0-1.4","5b12dbf1bd9c31000156cbc1","180","mooneymood","327669","","[]",""
"null","img/tt/0364tt.jpg","null","mooney","image-keyboard-response","19","153658","0.0-5.0-2.4","5b12dbf1bd9c31000156cbc1","180","mooneymood","327669","","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","20","153859","0.0-5.0-0.5","5b12dbf1bd9c31000156cbc1","180","mooneymood","327669","","",""
"","","","reveal","animate-transparency","21","157862","0.0-5.0-1.5","5b12dbf1bd9c31000156cbc1","180","mooneymood","327669","","[]",""
"null","img/tt/0478tt.jpg","null","mooney","image-keyboard-response","22","158365","0.0-5.0-2.5","5b12dbf1bd9c31000156cbc1","180","mooneymood","327669","","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","23","158567","0.0-5.0-0.6","5b12dbf1bd9c31000156cbc1","180","mooneymood","327669","","",""
"","","","reveal","animate-transparency","24","162569","0.0-5.0-1.6","5b12dbf1bd9c31000156cbc1","180","mooneymood","327669","","[]",""
"null","img/tt/0327tt.jpg","null","mooney","image-keyboard-response","25","163071","0.0-5.0-2.6","5b12dbf1bd9c31000156cbc1","180","mooneymood","327669","","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","26","163273","0.0-5.0-0.7","5b12dbf1bd9c31000156cbc1","180","mooneymood","327669","","",""
"","","","reveal","animate-transparency","27","167276","0.0-5.0-1.7","5b12dbf1bd9c31000156cbc1","180","mooneymood","327669","","[]",""
"null","img/tt/0575tt.jpg","null","mooney","image-keyboard-response","28","167778","0.0-5.0-2.7","5b12dbf1bd9c31000156cbc1","180","mooneymood","327669","","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","29","167980","0.0-5.0-0.8","5b12dbf1bd9c31000156cbc1","180","mooneymood","327669","","",""
"","","","reveal","animate-transparency","30","171982","0.0-5.0-1.8","5b12dbf1bd9c31000156cbc1","180","mooneymood","327669","","[]",""
"null","img/tt/0826tt.jpg","null","mooney","image-keyboard-response","31","172485","0.0-5.0-2.8","5b12dbf1bd9c31000156cbc1","180","mooneymood","327669","","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","32","172688","0.0-5.0-0.9","5b12dbf1bd9c31000156cbc1","180","mooneymood","327669","","",""
"","","","reveal","animate-transparency","33","176690","0.0-5.0-1.9","5b12dbf1bd9c31000156cbc1","180","mooneymood","327669","","[]",""
"null","img/tt/0722tt.jpg","null","mooney","image-keyboard-response","34","177191","0.0-5.0-2.9","5b12dbf1bd9c31000156cbc1","180","mooneymood","327669","","",""
